group_version,article_content_group_id,classification_instance_group_id,article_id,manual_label_id,label,canonical_target_entity,target_entity_source,exact_text_sha256,normalized_title_hash,normalized_url_hash,duplicate_evidence,near_duplicate_group_id,true_conflict_status,sample_method,source,publication_timestamp,historical_exposure_status
sentiment-groups-v2,article_eb624dbe56eb6620,class_a8ddd652cd75bb01,74,1328,neutral,,missing,ea0c610a250993664ed5e46ba3fab732f871ebbfcac9ce2791d6107ec03723af,79e87048b33796688837051a6b4e5970c4d5601f0f74ed6715c086fd88749f0f,c293f5c8085513c4723d3cd9dfbf4787228a2d54c3ce6298f91aa2d0f7d6bfb3,singleton,,none,representative_random,ojk_rss,2026-01-29 00:00:00,no_known_test_exposure
sentiment-groups-v2,article_f369cb89fc627e66,class_8b996a9310a0beb4,75,1574,neutral,,missing,df7ac44866760ddf7b65361c2af8bc4155c1df89bb62ec12513151c53d998e08,06fc563b4ad8fe899117980ffeecdf942bd6aea04d781f8a7d8e84185d1211b3,79468878c35c984797a72f1c3dff5b3ffa52e36fd777510aa52864c37de861c5,singleton,,none,representative_random,ojk_rss,2026-01-28 00:00:00,no_known_test_exposure
sentiment-groups-v2,article_f74efabef12ea619,class_defb2b38fbd32060,76,1225,neutral,,missing,31e9a11343b408e16baee76052d0820e9d35037a0f5bfc177729cda51eee97e9,a160e53d09c278727e606c3181c1d6868354c36c460ce5eace25d5637d91a03b,2d67495fc466d4defe210d62a5b00f1d76c4d93c70e06fa1d616949714bb1ba4,singleton,,none,representative_random,ojk_rss,2026-01-27 00:00:00,no_known_test_exposure
sentiment-groups-v2,article_a88a7902cb4ef697,class_97ffe2e9cc7f6c91,77,1055,neutral,,missing,6e1e4325035c645fd20fcb131b126a1ef2266c34a1db613a670bcb2af0189f65,583e9dd17d7cf15e915b6908f098cbc555b3bbd61d67a3e5a45e471d1d868e23,adc1bac76cc5a5b8e6e4465abd74ec03a757f4965a0155b317c553d8e6d921b1,singleton,,none,representative_random,ojk_rss,2026-01-23 00:00:00,no_known_test_exposure
sentiment-groups-v2,article_349c41201b62db85,class_58d2de13f1e7a8d2,78,1615,neutral,,missing,65b1c052155068afeb4c3b02ffae07fc890115ad1901ccfc8c93f7d0620d46a6,cb87eeae1ac988b460d07bd3dd7ae5a734ecefab65ae6347e93e29cf7a1b28e6,70b8d3ca393351af85840cfbc3056f5c67698ae0fd6ae2cfa73dfabf5cc14850,singleton,,none,representative_random,ojk_rss,2026-01-20 00:00:00,no_known_test_exposure
sentiment-groups-v2,article_98a3ab7c340e8a03,class_1418d7be09484f03,79,1317,neutral,,missing,dffae1c27de6c1cd7c35611c98622c4f41f5a645050c66f86cc38e7e8819f334,e74fa047ead1cc1b9ac1e4e4c6cb629d6fd3f73013a6602bbb5bae07bb533b22,241ac97e8e52eb9ec7754f2a839b8f3ceb1e4e35ac6f2730356381825e98f3d6,singleton,,none,representative_random,ojk_rss,2026-01-13 00:00:00,no_known_test_exposure
sentiment-groups-v2,article_48449a14a4ff7d79,class_dbe671ffb96e70be,80,1512,neutral,,missing,6ea193f5bb405466a4f5a7c60fb998facae6e43c39f646318b537a6429044f8a,c995d142cb63f022c85e4520e0c203035eda2e3878f3455d9c81d86ab4141949,9710cadf265dc478d745ac188385a22801ad18bb0f2353604d4757cba6a528ac,singleton,,none,representative_random,ojk_rss,2026-01-08 00:00:00,no_known_test_exposure
sentiment-groups-v2,article_5316ca1c5ddca8e6,class_0fdedf7a034455f1,81,535,neutral,ASII,stock_code,3e31c48842a9238f952a63ed88abc027abdf297431fd45cc6765e057646886f2,7f5a048f1d8aa8f8ddd8c73825797d4141a0b18a096e80f4fbb118743e84c76e,cfd88d539d1df016a1f36db009502e562140381ae7104d8c952aed20d2518998,singleton,,none,legacy_hard_case,rss_local,2026-04-16 09:10:00,no_known_test_exposure
sentiment-groups-v2,article_a46e37632fa6ca51,class_7bf7da13e59c1a0c,82,1783,neutral,ASII,stock_code,249d55c99c1aac58b1628f814eb1d3142ffd88f7ca0c2d4266e6778c71eef7ab,e8ea216c966d5cf65e19ec78c839b85fd9dd1f443be316c1aaeffabaf62502bc,c6886c071ad8ceb9ed5587a9d5043e0773245ba6a83adb2a2032d02f402b8499,singleton,,none,representative_random,newsapi,2026-04-05 10:42:00,no_known_test_exposure
sentiment-groups-v2,article_bbb965ab0c80d653,class_e28e810f457de26a,83,1653,neutral,ASII,stock_code,cac536fd10164375d9ddfcf28b8d7762c224aa7ea1aec11a1958c1c95f1c5165,a593808751c39823c6209051058b61e7247a43b6b5544723437e69652f409e67,4b729175c6a48fda5f5753bfab27a34c605eb1a177575a7f79a1eae1e2c0dbd5,singleton,,none,representative_random,newsapi,2026-04-18 11:27:00,no_known_test_exposure
sentiment-groups-v2,article_44c8031cb036a735,class_d576ca3e7f6d3111,84,716,neutral,ASII,stock_code,813629c19a638616a8cf09342f4fdcef0f2aad3610175f27e647d9b3c0396cf8,6c5b2d5d364ccda68d10932fc9f111da6963aa5880f35859d098df609c5d97b3,4444e9d7b752923675a75d1c4a5e0a18dd486a87404303c5002011e39497cad9,singleton,,none,legacy_hard_case,newsapi,2026-04-18 11:27:00,active_test_148
sentiment-groups-v2,article_b4944c6ff08dc6f4,class_21c9a1bc89f9fb2a,85,1289,neutral,,missing,4e03f72ebfe43a870c60728e4f56ba162b8df072f19c290fdc7081eef3005cb1,126f8c22fa90b927fb5db6e7719e5c8253049b22dc51b16410391dbd26c72ea0,598cd61b3f2a3418443209147ccded4be7c9d8946ef20349f16c1cc8d8199bb3,singleton,,none,representative_random,newsapi,2026-04-03 03:48:15,no_known_test_exposure
sentiment-groups-v2,article_434c9b5ae514646b,class_328dc517243b63a0,86,506,neutral,,missing,eab4a3dd687005798e130f93955bb74126ee2dce38e08317d150f5e0daaadb20,64317f444b327f70bd29d8852b92cfec578c707568bdfd3fdd19528bad42f913,127aa713709a0e8fe4b0d0a9b0a89991b3a2b9a70dbbd1b0ddd1b0b1683db6d2,singleton,,none,legacy_hard_case,rss_local,2026-04-17 21:40:09,active_test_148
sentiment-groups-v2,article_bdd2d3af3a5a1213,class_8247f729663951df,87,1063,positive,ADRO,stock_code,8541799e5288b47ded5ac90962065bf5dc0e3419d0f2aa98f22c044a7cccac03,47dfa0cff8ee9a677f943e4c0b7d73c729346bfe57e5f545e91ffb01c753fd42,3349309ccff4716f96e1c7c9ae8324c783ff145e8f41c14da95a7e4ff8b6cbb8,singleton,,none,representative_random,rss_local,2026-04-07 08:56:26,no_known_test_exposure
sentiment-groups-v2,article_8b940be7fb78aaa6,class_c02170d560852fd4,88,1551,neutral,ADRO,stock_code,dd247ce1fd4127298059db22f3b0a86f21814eb86d1bc8705e99e2ef3a92821c,6ab498bde1f6ea09a3f786b2834734b24023ff025f2e321e3ef5431ac4c875d9,bf5847ce47973e6618e8848a5f0eed50af5c9ecbbe3174cfbe9cc228fea07f8c,singleton,,none,representative_random,rss_local,2026-04-15 17:14:16,no_known_test_exposure
sentiment-groups-v2,article_cd70bea023f752a0,class_a06763119b9aa51a,89,138,negative,ADRO,stock_code,6aebbb279467cc114377f794ee71ed2a5999850ab7f792fd4339178f777c3ac3,a1eb9460f9d83f5467ca67a8c07634fb7dda5d540c329c882e0fcb4243453d23,64e13b0bb67afc5e56c1c8963a87c0a658e9d39f9a2aa5a6bee03bf99a2b64cc,singleton,,none,legacy_hard_case,rss_local,2026-04-16 08:27:01,no_known_test_exposure
sentiment-groups-v2,article_69f59c273b6e669a,class_ccaaa8476a6e1518,90,105,neutral,ADRO,stock_code,23b65668ac185fb57a83ff555942d7ff14f58d22319618ba0173df03cb1d3a28,3f2c61a379f78d755d69022cef5022525b332d91a41f2a4a42d2a481a41f3e36,5ad97735985989afe8d4df7ef9afab6577a812e524d7dba3002ba9e50366ba46,singleton,,none,legacy_hard_case,newsapi,2026-04-14 07:33:42,active_test_148
sentiment-groups-v2,article_1da51b8d8ff98f6a,class_a147d7aa0dfd0804,91,321,neutral,ADRO,stock_code,c8594018f4aec153aa688e9dd24ffbcc9adccb6006f5d9ce961fa4a65b2d5fa1,e07c493420b3c624b626dabbf4c4674ca07a28939bc79c8b20ac5320a742c5ba,72c9814657627994445e6d1613f1240c3c43c110d3c062648f179db3c5bb2011,singleton,,none,legacy_hard_case,newsapi,2026-04-14 07:33:38,no_known_test_exposure
sentiment-groups-v2,article_8241649609f88ccd,class_6825077e92f4fc17,92,1527,neutral,BUMI,stock_code,472467f7d0e8daad8db83c98fd523a527213b63b328ff5101d9e58ddc92db69c,82cd633eed6eceb1be1a0c723bdd4e3d490744f749312c9758eac50be158dd89,cc8f9c0f1d97223c37b94280ab2a1e27c452d2c62f515502fb1b30185152af28,singleton,,none,representative_random,unknown,2026-04-09 09:00:00,no_known_test_exposure
sentiment-groups-v2,article_6e4001871c0cf27c,class_47119af501bc00b8,93,772,positive,DEWA,stock_code,f3bea9c633945dddcd82be0976de63fb27374532e8f700a5d58b90cf8bfcbb9e,d60f757a951efa27aa6310fa00cb2209d7a868fef9f6c832227b885b3e328146,3c7f09f1bbb473061e00e7c7191371f10d6a2aa96cc413edc942c6ec4b560bc3,singleton,,none,legacy_hard_case,unknown,2026-04-08 09:00:00,multiple_previous_test_sets
sentiment-groups-v2,article_e3d6c4d4599e0088,class_8dcf32abdafc67c1,94,1559,neutral,,missing,041286a7c4ffb7f6c3a04983abb496859fd488281dfbed5833ef4c3437054790,820961368f554c1310c31c96f8b2af8d31400ef9f7286ddf02a50f0f21485e1f,9d1be74a9b509efb9b263eeb1b8e84c106c6e33df8f2a761608b89c7f90e59a0,singleton,,none,representative_random,rss_local,2026-04-16 07:10:00,no_known_test_exposure
sentiment-groups-v2,article_ad48ff99415b2f00,class_dfcbf9c5e04e0e71,95,1070,neutral,,missing,f319fcec27903564ef3474ab41fcc9f17a14a9ea1d0ee4cab14c2e087d6eafc0,ec3a1e3604d42f52fe18258a3cc5aac555d8a0ec44d2d1aa3e6a7af8b4a889d6,7b3770167ec9141013f19e97ad111ae099be12f2826d7c3147a61aecec4e0153,singleton,,none,representative_random,rss_local,2026-04-07 16:54:25,no_known_test_exposure
sentiment-groups-v2,article_7b1a278f5abe8e9d,class_4498de4c4057c51f,96,1400,neutral,,missing,2d987ef490209ebd940cc3c9b21233a473269aace510c4f817700800ff14d94e,44ae069361b7c206abcccc0446771fe69373180f818a2acbee75a140d14ad42f,38dbb234316f7823d348e4823fe6e4eab46ef087d43b3ad1178bdafbfc6526f3,singleton,,none,representative_random,rss_local,2026-04-18 13:45:00,no_known_test_exposure
sentiment-groups-v2,article_d6d824abba4afde8,class_b36c436d130f9147,97,160,neutral,,missing,e59993e0726cb9e046ec9bcbf6f0096f45355546a1f19ded2e8f18a72317d837,f24c9b430feaf8c504d916ff78e7d4f0cfed99b486319fdcadf84cd8ff234eff,c9f6cc28c91ca06504cfd4e1517308d0272a0217627ac14c98469bed2a20a2f3,singleton,,none,legacy_hard_case,rss_local,2026-04-16 20:00:46,multiple_previous_test_sets
sentiment-groups-v2,article_29db0c6782dbd500,class_b923f3b1f938f011,98,1731,neutral,,missing,46c3ac2755f8c8d237b879a79e115cc979181624eba9bfd66278b82329c20145,5f35ad341e3acf7a230859c4f4249c8bb108bc1238caced3ee03393dae0481d0,51ef7b27b4d254acc5767b77c53ca94074ae98fce63e614ab53feb7e2a370292,singleton,,none,representative_random,gnews,2026-04-13 04:19:38,no_known_test_exposure
sentiment-groups-v2,article_8c1f1046219ddd21,class_e5e6cc8cffa9b43a,99,649,neutral,,missing,e2dedadbfed5068cac13468156229128733d2051aae765730631fb637dd5eafe,4df410ecb8991e51f1f8cbc638c8806db408baf3a6d3e123eb6a1c6c6baea3e0,5413a30915bf0a4c75d94340b6c10aef16ecebc604f68d768dfb2720a25cbbce,singleton,,none,legacy_hard_case,gnews,2026-04-15 09:00:34,no_known_test_exposure
sentiment-groups-v2,article_ad57366865126e55,class_62359a509e8fd588,100,1012,neutral,,missing,bfd8f70d737d37e09c03fcb162c385ab13be7844a6108f5bf781b81dbffd5d99,a7bd1ba07bb96f664dc977cf5e869f69fca48aa28a5483dcefaf41504eef95cf,8f79f27b5bd50c94b7a888388d517a378674031d1a7fd218667d5ecd4b95033b,singleton,,none,representative_random,rss_local,2026-04-20 17:20:00,no_known_test_exposure
sentiment-groups-v2,article_16dc368a89b428b2,class_afed14ce1edca86b,101,144,neutral,,missing,f0d5e026a4808c6238ce9effdf8f69e5c5a5bd23394e968f08c4d5165becf59e,a5ac4e7c7bbed35dc9edc4ccc55655ae5f5c92c7c05e18417a60779c2bf37e00,fcd4fbb5b52c79990a989d0abc67be16c9a014f1782d5aa7ae51a1e2fcf837fe,singleton,,none,legacy_hard_case,rss_local,2026-04-20 12:00:28,no_known_test_exposure
sentiment-groups-v2,article_37834f2f25762f23,class_53d0628c7bb88783,102,1046,neutral,,missing,7ee2434fce8eabff2d7105a7861fe6ec21469175602e3f53f1ddf76e45512748,daffc51fb37cd8ef8e639227ad4783764a09c4fb532eba14a3732e5294206581,7a5df14ca2aa6315c69ed5d4ae6ee494b3e3ece984e566567ec31669a4b8a637,singleton,,none,representative_random,rss_local,2026-04-20 15:10:00,no_known_test_exposure
sentiment-groups-v2,article_87d9daa4a0354045,class_451afa60116c609a,103,477,neutral,ICBP,stock_code,d327c722d87249596757c5f370e85c7f408b7d9a7e8c00d33e8e14d3e66c2130,4ef4a08c3d19c482a489244d55d3720268da9a3df8fa08c4ceffb56b0732fd04,c284b57422841161447dea4899f39605d0c1f78bf446ea002758cdad7b282f11,url_or_text_or_substantial_title,near_87d9daa4a0354045,none,legacy_hard_case,google_news_rss,2026-04-17 01:00:00,active_test_148
sentiment-groups-v2,article_5ef6fdf32513aa7c,class_8a86d9c0678ed377,104,431,negative,UNVR,stock_code,ce5748cb8b4d4dd6d3ad14c32e2515c5dff253b52c81bc8cb8b8b58018017344,f209f144902e066f56a25f3b17da7277ecd820ab9fb9627d343fdd11206028fe,410afa94c7d2dfec848f237723dd862086af275b3a2816e44ffe59adfa012520,singleton,,none,legacy_hard_case,google_news_rss,2026-04-20 19:07:30,no_known_test_exposure
sentiment-groups-v2,article_3719a8c62eb106f8,class_5d0add96d6d4a194,105,1444,neutral,UNVR,stock_code,2f95e4e1fb8c98e60c6a3cd1cd7e32af5942d34fe29536fb306806fe3c7ec6f6,87338b1465064f882b0da639e9bdd8a777301b2a91457a3ea6f1c62261d93433,9d747d6fc3ebaef92911b1e08e79b0078648423bc64d5bcb0cd9ff301fda8a0f,url_or_text_or_substantial_title,near_3719a8c62eb106f8,none,representative_random,google_news_rss,2026-04-17 22:01:49,no_known_test_exposure
sentiment-groups-v2,article_482d9673cfee5de3,class_e5a990983a21e136,106,176,neutral,UNVR,stock_code,7784021d97ad345e562c84311f15ae2bd88f10e91bcf42b543794a2fd6009307,9081d15a7c8c82a51d44dd24fa53a58359ac1116bf91ae6f95237bc16317ef15,74b12d5885e58b741cc693282c75d4ca2509598c9a4072dced169814a5ce38b7,singleton,,none,legacy_hard_case,google_news_rss,2026-04-03 15:49:44,no_known_test_exposure
sentiment-groups-v2,article_87d9daa4a0354045,class_451afa60116c609a,107,184,neutral,ICBP,stock_code,d327c722d87249596757c5f370e85c7f408b7d9a7e8c00d33e8e14d3e66c2130,4ef4a08c3d19c482a489244d55d3720268da9a3df8fa08c4ceffb56b0732fd04,aa6e7d73d7c9e7bdbf9dcda03e944addc85cff97956d9aee18f7322f0d41b54b,url_or_text_or_substantial_title,near_87d9daa4a0354045,none,legacy_hard_case,google_news_rss,2026-04-17 07:00:00,r5b_153
sentiment-groups-v2,article_9537f32ec7599e1a,class_909085877d36feaa,108,692,neutral,ICBP,stock_code,760871a3641932d708ee7ceaa1fd8b95ddae010ff2e9641183bdb290a7dad6a7,6ccd96acd75baf1b902a52ab4eb25c3959a480e41a465de134c8d486d6260e26,85612a05e9a29c2a73f7535441d7f7fa713dbf9add0d3144fd0820a9fb9052f1,singleton,,none,legacy_hard_case,google_news_rss,2026-04-13 07:00:00,no_known_test_exposure
sentiment-groups-v2,article_0fd42b3f73c448b3,class_8511b166ff320619,109,257,neutral,BUMI,stock_code,6d04a14ede728f122344a1e267f2bf9501c96d0a5bfd5503cd22f98221797178,b00e1e42d85b397c205850ea5315e94c77e9774ddd286125e9790f01cc7160ae,5d232e45a65d01f028f700687ad5744a0dbb29c2a8bb5e36ccb00ad463b54e76,singleton,,none,legacy_hard_case,google_news_rss,2026-04-20 08:15:00,no_known_test_exposure
sentiment-groups-v2,article_9bdb2af6799204a2,class_587f3d22add3cb4b,110,1636,neutral,BUMI,stock_code,d111af5744e14f691fdf4ba7584fe0b72c2fd82bd2b8803b9e2b297693ec8faf,d3148a225c9e6f729b71b44ff82a419a2e46444a884ebe021d62ff52f1ed811b,1425ec224daf2f88afb2ecce9ce1038affd905416389c4a41884d0aaca363c4b,singleton,,none,representative_random,google_news_rss,2026-04-20 22:16:07,no_known_test_exposure
sentiment-groups-v2,article_f6e0a1e2ac41945a,class_bb0048a337d971d7,111,1214,positive,BUMI,stock_code,071967d328d405ef09af0f833ce09ce1f2ab2fdfca07375202068733299a2b7a,9de4688ee5ecdbcd794e560261b8b14c29a3bc778f1110355651a7416f1094fb,7138f12c477b899a6cfc5ada128a7262fc10430ac8611205f28a79af9bacf7e2,singleton,,none,representative_random,google_news_rss,2026-04-20 07:14:20,no_known_test_exposure
sentiment-groups-v2,article_b1556dea32e9d0cd,class_7bb83fb9a2350cb5,112,904,positive,BUMI,stock_code,80a9ccdf347dfb24501e0c9d4b7fe9631c9888c264cc72e5bab2d3239b1c4dcd,93d4cab79cf2b03bff2cfcc035dae0cac213308e481e332889fdb0d406f9c2ad,8173ca6663cde751fae74d60b1606a2e033f32992317020c67e0e8b18e352e01,singleton,,none,legacy_hard_case,google_news_rss,2026-04-21 01:34:00,no_known_test_exposure
sentiment-groups-v2,article_6c658ee83fb7e812,class_3f14b8ab8f89f471,113,1858,positive,BUMI,stock_code,6364778df4074c4c7bdd02f8b4be88b92d6a58c91c38d6a219ccda579c12fb8a,80ef98c9698f3fc7a9736f81f9c9375461dbbd03dad96b6fa31c10b8401de24c,99a0ee04b9fe105d0044daa5eb422107fbae64e5b81a826432301ea425b51ad9,singleton,,none,representative_random,google_news_rss,2026-04-20 06:55:19,no_known_test_exposure
sentiment-groups-v2,article_c9630aa5216f8613,class_d1d5458adecda892,114,743,neutral,UNVR,stock_code,40d85ea083e39a18c414800b0236f907c01abf36f05414f326c2af797624b527,b7529032de4560eba397c9f6121c0a99e33683a5422aed5c7e3f1804fc16f07b,100e02b81eb94e9b7f467125d0df7856c8fac7ddc312bb5b1414a4d64fbeef78,url_or_text_or_substantial_title,near_c9630aa5216f8613,none,legacy_hard_case,business_site_search,2026-05-01 00:00:00,active_test_148
sentiment-groups-v2,article_28dae7c8bde2f3ca,class_678fdbfddbb2aa31,115,1419,neutral,UNVR,stock_code,d859e236e3abf2aefae282b8c2bbe3d6e7bc85b800d8e9346afd67267ab67864,9627b46ba904da6b404f246e3d94ad1972d86a62d42b6ac57103be05b828856d,7ceace67205f3a61ac0737126574a4fc857490ed9274bcd95962cfba14c10925,singleton,,none,representative_random,business_site_search,2024-08-09 11:14:00,no_known_test_exposure
sentiment-groups-v2,article_e5b861a6d8a966df,class_265a4c5d1c709263,116,1517,neutral,UNVR,stock_code,2e1b99ec252bc5bdcc8fb32bff782205a6e63bdbca3316f4562b917d9b002210,cb08873a13ee34798831b3dd51b1a5c4bd7bc566e19514d6694d72f0e908cb7e,48665fefa60de1712a093681e50f80f0f1d81d23501bb015d164a8e1fa079117,singleton,,none,representative_random,business_site_search,2026-06-02 14:49:35,no_known_test_exposure
sentiment-groups-v2,article_2ac878b0e2180616,class_a79eda1090d1d907,117,1640,neutral,UNVR,stock_code,050edbadac3b7ee5489eebbb3e15bf233b23b898dc05876eca2fa33968c16ada,6f857fb860a5ca2f30ca7ab9d56ce061d5c284dae4f8010926ef22b2f35cca27,c3ac4939239c9fbe6de05ed2abf26400b88955a23f0a1bcd5c57973a20dcc77a,singleton,,none,representative_random,business_site_search,2026-07-22 11:26:43,no_known_test_exposure
sentiment-groups-v2,article_85daaf6f7055cd57,class_adac7089c484b2a0,118,1235,neutral,UNVR,stock_code,7b14146003a0d79dd30853df25f5a849a4dda2a1e5aab39fa34d5f91727737c2,249fa32705d0cefb57a50b07540167e43dbff101887b149d2f2ea7bf0ce90a13,94315998b3e65a75efdb18eb5eef073be6526979e1db14151b0530b2681d0f34,singleton,,none,representative_random,business_site_search,2026-07-22 11:26:43,no_known_test_exposure
sentiment-groups-v2,article_04bf6d1bd5a36ffd,class_5fc0346dbc858350,119,1839,neutral,ICBP,stock_code,8480898c01e73cfa3732b8141920586a770a69515c600be82f68939d932ae42c,26545c0a163a12cd11adc8db8d7e6c08f4cbddbe482a5e311413226d874d1ea1,ed48997ca710081d507c62c23b82e7224a7976e3768227dae100771768743112,url_or_text_or_substantial_title,near_04bf6d1bd5a36ffd,none,representative_random,google_news_rss,2026-04-20 03:31:32,no_known_test_exposure
sentiment-groups-v2,article_2abaca4911e68fa9,class_8b40c0e7f2b9d974,120,690,neutral,ICBP,stock_code,6ba1bae813d09c311cfe6b90bd777c0f313fa546f82068f7edc4cb8d79cdb2c1,99030f6f6981f2fbd62c05d3c3649536a458cff698ff2289ab50f5eeaa5bc346,375b5fe6e7890ade76f647cb2c2c741f707b1948e4f0b34a54645558db124803,singleton,,none,legacy_hard_case,google_news_rss,2026-04-14 11:17:28,no_known_test_exposure
sentiment-groups-v2,article_89aa1e580023722d,class_6c106da63ee2f8f0,121,206,positive,ICBP,stock_code,4131425eab230d068b5e3bc93853160f13702d5943cf554e65a9fed37ab9a6fc,6d98c10e8e1532df5749bf929d3420e2185f532d00f4b8057a7e0f90b4ab3586,0c2a238490e9d955bb39f29eefa98f5d404444b1024dc42eb30d79f44382d997,singleton,,none,legacy_hard_case,business_site_search,2026-04-21 08:17:11,no_known_test_exposure
sentiment-groups-v2,article_1be00341082e25c4,class_3bc1ab8927a72b25,122,1672,neutral,BUMI,stock_code,c5545f6e73aa98201c36b981bb8ad3aa63ed9014bd0a853d53602ac005183d3f,c65ba61f733b56f0f72c3b8d13cedc47ba9b92c62ba670dea5032744f36b4880,a0c4965c661e00d305ddfd6343d5961c6659edfcd4241acf3ee448788a9ba2b3,singleton,,none,representative_random,business_site_search,2026-04-21 08:17:45,no_known_test_exposure
sentiment-groups-v2,article_a665a45920422f9d,class_b7e7e1f0a734f650,123,285,positive,BUMI,stock_code,c569cdb5625978a226948f42fa18384e90ef8b0f623dee1828aa53451d50faef,f0f99deff74db0d98fd06a27eb7c093843b7c0302c4f0902237147b9ec0f33b5,9ea51f18fda2fd568a16cb058a1691288c3b9eb1f44e5980be92f2d53583e4a9,singleton,,none,legacy_hard_case,business_site_search,2026-03-30 12:00:00,no_known_test_exposure
sentiment-groups-v2,article_6affdae3b3c1aa6a,class_f675383faa81d61d,124,449,positive,BUMI,stock_code,f74557539b1b636e912b68e7bf8d211d9025134eb9b1510c62a2e556ebeb96ba,9e74c2cf3180f52c52049a24ddcdd988218bf6f58e3a8222af55b23e28fe641e,04ae8e2a9f990ab9eb609e79f91e55b5cdfa32afdfa78a6e8e2d8170e5707d2f,singleton,,none,legacy_hard_case,business_site_search,2026-03-30 15:18:00,multiple_previous_test_sets
sentiment-groups-v2,article_0f8ef3377b30fc47,class_757b655a55f00278,125,64,negative,UNVR,stock_code,43672e03316152e1cff8221ff2d2c3fca5d469d08dba8bc97edf0aa918e2d7fc,976d5567b7c0c1a10e7f1488134f740dbe5c7b795e07c879afdd5a2d240df067,8f14021da7dab14d7ffbf060a07dcf59f52920247fbb58d7d3c2c92b235df33e,singleton,,none,legacy_hard_case,google_news_rss,2026-04-21 03:45:00,no_known_test_exposure
sentiment-groups-v2,article_65a699905c026193,class_ad715218859f578f,126,1421,positive,BUMI,stock_code,5b4d747a025d11d18e42481319df2fe9b27d487aa938a3d1e6d636f2f4688b9a,5103ac0613e9edcee2e138e3da7ce3c2a9c2bc2d667bda86f84848dff65b8647,ab09c73748524b5bf03c65c7c6fe9ead4e7736103d5a09940d1ec90fbb2de63b,singleton,,none,representative_random,google_news_rss,2026-04-20 06:55:17,no_known_test_exposure
sentiment-groups-v2,article_922c7954216ccfe7,class_c9d6e538cf93d036,127,1069,neutral,BUMI,stock_code,636b4bd052fc791f3397e2df47ea0edce9e606277de697b2f49938ec78cdbf8d,417e55670d2d2eddd1e2296a8a13455b3dc8bc615ade70fcda7f78f72eb274e9,5113136f3f5151d385d627afeeb45089de187b86fae77322fdf4f6cd00debb0f,singleton,,none,representative_random,business_site_search,2026-07-22 14:40:07,no_known_test_exposure
sentiment-groups-v2,article_2747b7c718564ba5,class_0b28441c72c752cb,128,585,positive,BUMI,stock_code,0b715fc5db8a033f402fdb538afe37f6fbf64cef55105ef574d3eb7bb80ef54c,cff9fff7e7088744da74f70146d9b6f690fc4de461921deb6cc6f2a03e0b1760,1124f61c377eebf281018b0c8b8933c2dc0ba7bcf8687238172ba498f9d4db66,singleton,,none,legacy_hard_case,business_site_search,2025-05-23 13:13:00,no_known_test_exposure
sentiment-groups-v2,article_6566230e3a3ce377,class_3d438643da2834fd,129,815,positive,BUMI,stock_code,afbf03a8d4615601469678df0c738fff2ae5934580895895240e7fafd22cf3c5,4d09befa9f2e5bdd68dc6255ae22dc7fc06bd4e475579e86a0413243e8a2b479,fa9ca5d177968a81398cb05745a14863630552f681ab41d011818f1fef577b5e,singleton,,none,legacy_hard_case,business_site_search,2025-06-18 10:25:00,active_test_148
