article_id,manual_label_id,label,classification_instance_group_id,article_content_group_id,status,reason
305,1170,neutral,class_d01de904f4448210,article_090d3859ff6840b2,eligible_train_validation_test,
306,30,positive,class_3e1c546fe785a6aa,article_38b83caefa1ef269,eligible_train_validation_test,
307,1800,neutral,class_c57f2d6df0f6be0c,article_6d976934be74941f,eligible_train_validation_test,
308,1132,neutral,class_82da1bed6dd12a2e,article_48a1706eca5ee614,eligible_train_validation_test,
309,555,neutral,class_897acf341b55258e,article_43c727ee4fc72505,eligible_train_validation_test,
310,897,positive,class_ff9497bcac990324,article_226f76b55acb4970,eligible_train_validation_test,
311,717,negative,class_73448e0bdd8edaed,article_20e9c64c05a54d19,eligible_train_validation_test,
312,1384,neutral,class_55ffcd18386b1cda,article_865736a1c30a82dc,eligible_train_validation_test,
313,1231,neutral,class_195c0b9fa5705694,article_8efbbe9bc19ad2e0,eligible_train_validation_test,
314,37,positive,class_e361047626be1e47,article_748064be03a08df8,eligible_train_validation_test,
315,569,negative,class_8d13c358af8fbe16,article_377adeb4cd4096ad,eligible_train_validation_test,
316,462,neutral,class_768c9a7a1ff3411e,article_7a20311cf7a4b222,eligible_train_validation_test,
317,408,neutral,class_e95c36f2da342ecb,article_8d1ede4f889e0ed6,eligible_train_validation_test,
318,1290,neutral,class_61a2863a72a1a3d4,article_aae02129362d6117,eligible_train_validation_test,
319,516,neutral,class_4ce76f223cdb0540,article_156091ee0884f36d,eligible_train_validation_test,
320,1468,neutral,class_925cbb94d2f18af6,article_88820462180e5c89,eligible_train_validation_test,
321,129,negative,class_d3c33b1c839b6250,article_8d23cf6c86e834a7,eligible_train_validation_test,
322,583,neutral,class_9b2dd7716731eefa,article_f10d91a7596bf5a6,eligible_train_validation_test,
323,678,neutral,class_eeb390d3fbda3a22,article_3949ac1596ec7710,eligible_train_validation_test,
324,968,positive,class_139fc2f0b167c3e1,article_1038e0b72d98745f,eligible_train_validation_test,
325,69,positive,class_e273689f0c850455,article_9e11c362bc3d3572,eligible_train_validation_test,
326,1506,neutral,class_6d290c24aabf6da2,article_a4e987d17584557e,eligible_train_validation_test,
327,755,neutral,class_15a89597142f4133,article_02cca3803b564ede,eligible_train_validation_test,
328,1338,neutral,class_cfd9255e5b2fafde,article_2452984f72ef1195,eligible_train_validation_test,
329,1841,neutral,class_e5ae4889a4bc7791,article_0791963ca2667a23,eligible_train_validation_test,
330,1555,neutral,class_42e37689469d7a2e,article_5426d2ca50f244fb,eligible_train_validation_test,
331,1302,neutral,class_3cd18ab9ca1fe26e,article_0bba869d7f392cbc,eligible_train_validation_test,
332,601,neutral,class_f78248e4768230a0,article_7104741a92e73eb6,eligible_train_validation_test,
333,893,positive,class_d8d29f2e8371fd9f,article_556d7dc3a1153563,eligible_train_validation_test,
334,237,neutral,class_5027a173850f397c,article_058d5d43bf485bf7,eligible_train_validation_test,
335,631,neutral,class_93d5cc7c96bf225e,article_7acc684a848a9b95,eligible_train_validation_test,
336,284,neutral,class_39c90de6c912712d,article_eaa0689a095d4394,eligible_train_validation_test,
337,311,neutral,class_ba0d2c78b4617611,article_8ede6b26343305e0,eligible_train_validation_test,
338,1677,neutral,class_fb9bcdd248f1bebe,article_5d8f6cce532a7aeb,eligible_train_validation_test,
339,965,neutral,class_b0baf4552235fc1d,article_fc95ce176603e9e1,eligible_train_validation_test,
340,879,positive,class_7392c7157e48e574,article_9644294ac4ffb309,eligible_train_validation_test,
341,403,positive,class_d7d25f7fd925401a,article_524b2d27a1e7fbc3,eligible_train_validation_test,
342,1153,neutral,class_551abe29d1f74ace,article_023849c38925e2af,eligible_train_validation_test,
343,148,neutral,class_394e9e4e1ec96c1b,article_3c15285c04fff400,eligible_train_validation_test,
344,453,negative,class_4e0ec007d8764ee7,article_02e6295d8f522840,eligible_train_validation_test,
345,1733,neutral,class_0d6dd8c15fb75e47,article_da70dfa4d9f95ac9,eligible_train_validation_test,
346,1415,neutral,class_560d2c5c2818f5d8,article_6aac0cf87a32e631,eligible_train_validation_test,
347,434,neutral,class_9cc43cdeede12b86,article_2289b221b39605c3,eligible_train_validation_test,
348,1819,neutral,class_7fef5c2ac32a0e5a,article_06b2d82840e43ed8,eligible_train_validation_test,
349,274,neutral,class_5f5829f05eb52514,article_72ba187b05e705de,eligible_train_validation_test,
350,217,neutral,class_1ce846f35f72e303,article_deeeb5df3f2cee6b,eligible_train_validation_test,
351,1710,neutral,class_5ae28a71b86c9a41,article_04a8708c3a481ced,eligible_train_validation_test,
352,222,negative,class_21c74ff04d788077,article_9a72c24f2fd76561,eligible_train_validation_test,
353,1162,neutral,class_ac7f8fdf7478bce1,article_459535faa370a3b5,eligible_train_validation_test,
354,31,negative,class_11cd7c32b325b664,article_09a1b036b82baba3,eligible_train_validation_test,
355,590,negative,class_7d46e04d46f4f761,article_355d8c0ee4e5698e,eligible_train_validation_test,
356,584,neutral,class_84557ce37dd56028,article_03a3d955b8799a90,eligible_train_validation_test,
357,1023,neutral,class_a4fcf2e736ce3ab5,article_2ab0ce7632a611e9,eligible_train_validation_test,
358,713,neutral,class_b88e6206cc5274dc,article_62a0eae98b9fc0bd,eligible_train_validation_test,
359,1694,neutral,class_7624f1e6f1e986ab,article_722b6605796beeb3,eligible_train_validation_test,
360,308,negative,class_d31e239d1fe5509f,article_838f461c2fa673ce,eligible_train_validation_test,
361,209,positive,class_8e4603b7ce7f8fd0,article_73daa9289ddd08a5,eligible_train_validation_test,
362,28,positive,class_c91e304834a17663,article_3963317a2b410e53,eligible_train_validation_test,
363,1628,neutral,class_896eb2d8510b7026,article_a43231c2216f23db,eligible_train_validation_test,
364,1288,positive,class_99e3f3f82421d421,article_b3dfdc6efe322a6f,eligible_train_validation_test,
365,170,positive,class_f01b0637a3d985c9,article_4e47eb5525df25f9,eligible_train_validation_test,
366,3,positive,class_02e8956e1fabb0cd,article_600b4cdf20cc06a7,eligible_train_validation_test,
367,46,positive,class_9e41ade7389c0de5,article_0788979fc9366e21,eligible_train_validation_test,
368,1715,neutral,class_71232ff1bffc334b,article_8e6aee9efac8086e,eligible_train_validation_test,
369,1094,neutral,class_c201f87c7f115569,article_5f193b350c8aba48,eligible_train_validation_test,
370,600,positive,class_653ed0104155ce03,article_f1607c19a0f910ca,eligible_train_validation_test,
371,212,neutral,class_2ce47f58cbbf681e,article_9b15fed64ef16980,eligible_train_validation_test,
372,281,neutral,class_f8703c62177d51d2,article_62f77e7d6197863a,eligible_train_validation_test,
373,886,positive,class_8729428de46a1885,article_e52d08747b9d7a6d,eligible_train_validation_test,
374,177,positive,class_d9c2c811739bc44d,article_01299ac65733b5a3,eligible_train_validation_test,
375,1368,neutral,class_b619298fd3342dcb,article_de5872c6bb4494ce,eligible_train_validation_test,
376,700,neutral,class_7948b050356924e7,article_12e2c8df501501b2,eligible_train_validation_test,
377,334,neutral,class_ee40e46b974137df,article_2c4cf65733783512,eligible_train_validation_test,
378,644,neutral,class_91555f5f1df8c782,article_21ef779311a43f0e,eligible_train_validation_test,
379,883,positive,class_9e33840659fa9530,article_64c212df34c66e6f,eligible_train_validation_test,
380,572,neutral,class_3289ae4b96ef1ab6,article_2af4dd48399a5cf6,eligible_train_validation_test,
381,1208,neutral,class_b7abec7d116d3d52,article_392a52e4f77c40bf,eligible_train_validation_test,
382,466,positive,class_f310f2c827320f9a,article_f65ccfbfec288565,eligible_train_validation_test,
383,1115,neutral,class_157b62b4c6e67453,article_48b361d46638bfa4,eligible_train_validation_test,
384,1075,neutral,class_d0dd317cf454cc41,article_37b73510175057c6,eligible_train_validation_test,
385,1160,neutral,class_ae41c795a98bb6cd,article_131b0c35e2d7edef,eligible_train_validation_test,
386,1704,neutral,class_2e24a5a8cf0c0baf,article_15a26c6fa5151c71,eligible_train_validation_test,
387,178,neutral,class_f4340e48b1f3fa9d,article_25dac95b8f595046,eligible_train_validation_test,
388,1441,neutral,class_d938574ce66138f1,article_ab5e292db6495899,eligible_train_validation_test,
389,1424,positive,class_90d892c42ae477fd,article_b98880883fd8d975,eligible_train_validation_test,
390,393,positive,class_657bea87fe82b736,article_48a1a756f2d83f1d,eligible_train_validation_test,
391,1514,neutral,class_43f7d074f2008518,article_a934c244755c66ae,eligible_train_validation_test,
392,86,positive,class_9faeaeddbd2f7615,article_6ea2fdb3399f4d2e,eligible_train_validation_test,
393,574,negative,class_0495f362ae2cf836,article_99a0b871c9047c4f,eligible_train_validation_test,
394,1538,neutral,class_2993c87a497f527f,article_04d19fde0a08b17a,eligible_train_validation_test,
395,225,neutral,class_9ff5788865e52255,article_a3af7b3808c4cf72,eligible_train_validation_test,
396,59,positive,class_aa8e2e97e5a3662a,article_3c1b7053f0edd447,eligible_train_validation_test,
397,798,positive,class_ade80f6d92cab38d,article_1d2028ddcd746a7e,eligible_train_validation_test,
398,245,negative,class_f9dcf62f1987f9eb,article_188c1fdca79d927f,eligible_train_validation_test,
399,1240,neutral,class_d87ffd22aae3b269,article_0f78540965a86402,eligible_train_validation_test,
400,1443,neutral,class_ad8da4db19c3ad1c,article_26d228663f13a885,eligible_train_validation_test,
401,793,neutral,class_1b37601fe2c9977f,article_dcaadad1cfce4377,eligible_train_validation_test,
402,715,neutral,class_983ad6ef1e1577c1,article_53a7cc4ba1b88a03,eligible_train_validation_test,
403,727,positive,class_decf84eaf8354513,article_d26eae87829adde5,eligible_train_validation_test,
404,1880,neutral,class_8b6a590b32925264,article_6b3c238ebcf1f3c0,eligible_train_validation_test,
405,976,positive,class_ea874d36ca9dbe6b,article_a73b320dc0d3a57c,eligible_train_validation_test,
406,964,neutral,class_22bf196834b92c28,article_f64f410744d9470f,eligible_train_validation_test,
407,249,negative,class_ed117087aa15cd84,article_a5abb1500bdeaef4,eligible_train_validation_test,
408,1539,neutral,class_ca8fbeb89a5619de,article_e6f47e008cc58b38,eligible_train_validation_test,
409,121,positive,class_ab138253b40da6c8,article_480f5a496560ae42,eligible_train_validation_test,
410,589,neutral,class_0e00cda20de377c1,article_612111a352a571cb,eligible_train_validation_test,
411,199,neutral,class_4a487cd271ae755b,article_52f14fc33ef45dd8,eligible_train_validation_test,
412,1474,neutral,class_89721f7af6dea2e0,article_fabf5b7fedb3e62a,eligible_train_validation_test,
413,1500,neutral,class_c596cc1edeff2ed8,article_1c49f22f6de9bd15,eligible_train_validation_test,
414,112,positive,class_b0baa8a9959500e0,article_8111eb1556229541,eligible_train_validation_test,
415,428,positive,class_85ad26f933b6c831,article_fc72c98a6c2916c1,eligible_train_validation_test,
416,960,neutral,class_81362c7cccdeda74,article_67e0bdb7b6c549d4,eligible_train_validation_test,
417,573,negative,class_293ebe44ea314efd,article_afcf8bc077e68eb9,eligible_train_validation_test,
418,737,positive,class_04ff428bb7864114,article_4c8d5b6c695d265f,eligible_train_validation_test,
419,1797,neutral,class_7e68c259d2ba8012,article_cc6aed2709b80e14,eligible_train_validation_test,
420,119,positive,class_b183e720265211ef,article_db55da3fc3098e9c,eligible_train_validation_test,
421,549,neutral,class_e8814aa38dbd7b43,article_5092c37bcbc9f0fb,eligible_train_validation_test,
422,733,neutral,class_0b32e6d712f38543,article_5658b88806a236b6,eligible_train_validation_test,
423,201,negative,class_a6cde02b4100ec10,article_814bb6b8dc12188a,eligible_train_validation_test,
424,1129,neutral,class_c25c32893e59aa11,article_814fd2e8e45e9a6d,eligible_train_validation_test,
425,820,positive,class_196ec37eaed2fe96,article_0dfcddb0440e967f,eligible_train_validation_test,
426,794,positive,class_140d17cf714dfc77,article_9be3da431e0a833d,eligible_train_validation_test,
427,568,neutral,class_e1f57ef5098bb3d7,article_a0aeb86c861ecab2,eligible_train_validation_test,
428,1651,neutral,class_94458e5a1d1c979f,article_cbf2f7864f1c9883,eligible_train_validation_test,
429,972,positive,class_4d84866d58fe3fac,article_2d1007980f492153,eligible_train_validation_test,
430,826,positive,class_c614208cf904c107,article_fed88b40aba63cac,eligible_train_validation_test,
431,1635,neutral,class_d116712db4a52dcf,article_0a1f1256f9bac68e,eligible_train_validation_test,
432,1557,neutral,class_2e03738db12dbb2c,article_98f1f17f9a73ccfe,eligible_train_validation_test,
433,537,positive,class_29b55dc6e625fe7c,article_aaf01d71b55e51b1,eligible_train_validation_test,
434,1361,neutral,class_c518109cc4349e52,article_ea415bf50eb65ade,eligible_train_validation_test,
435,718,neutral,class_4526a91649ea8b0a,article_ad9ce00dd4bc75eb,unresolved_true_conflict,true_label_conflict
436,367,positive,class_994eb3f6f5965742,article_155d1cf609cedded,eligible_train_validation_test,
437,261,positive,class_a70dd1e8c74133e9,article_0ef962215cc05578,eligible_train_validation_test,
438,1501,neutral,class_942298659ed5b681,article_18d37c950a3e810d,eligible_train_validation_test,
439,694,neutral,class_2ec43a730127752c,article_050a010ce24d0896,eligible_train_validation_test,
440,1265,negative,class_a5ee8c5ce1aeee60,article_e3f6959781c353c2,eligible_train_validation_test,
441,1412,neutral,class_29272e763c9dadf0,article_2dfe70c43208f52b,eligible_train_validation_test,
442,561,positive,class_0dc5ff80087e24f2,article_5627b4a8f9efbd8f,eligible_train_validation_test,
443,1071,neutral,class_3ebe7160a66dc8bf,article_6d05621ab7cb7b4f,eligible_train_validation_test,
444,1280,neutral,class_4ea4b6e184a08072,article_3538a1ef2e113da6,eligible_train_validation_test,
445,1143,positive,class_320aa3ee2381c5f0,article_0e12831a7047f759,eligible_train_validation_test,
446,719,neutral,class_8a127c0fb31a49e6,article_75c3e223190bf1a1,eligible_train_validation_test,
447,1679,neutral,class_c5e6ce3d1a9d1824,article_c498f3fe97c0df55,eligible_train_validation_test,
448,179,positive,class_baeb142a7a6a17b9,article_a4ecdd704d258aa8,eligible_train_validation_test,
449,778,neutral,class_d347a01def751ef9,article_4a30a219a9d7663f,eligible_train_validation_test,
450,1138,neutral,class_153ffc0cc05e641b,article_83151157c10d85af,eligible_train_validation_test,
451,1771,neutral,class_79e2ea09a56fe6c4,article_caa1aedb2a6ce96b,eligible_train_validation_test,
452,469,neutral,class_05a58449dca81a2a,article_549a2fac47d713cc,eligible_train_validation_test,
453,1566,neutral,class_899ca08505329b60,article_d83c7ee736be931d,eligible_train_validation_test,
454,1826,negative,class_8a09014e0d4c22fa,article_48f89b630677c2cb,eligible_train_validation_test,
455,1725,neutral,class_59195300253fb78e,article_f626051bc94422f2,eligible_train_validation_test,
456,661,neutral,class_1849c292786f1005,article_b3a8e0e1f9ab1bfe,eligible_train_validation_test,
457,1293,positive,class_9ad378c81ffc5b02,article_353767b239099863,eligible_train_validation_test,
458,878,positive,class_cd6c50f843799285,article_ad21a2b810af49a8,eligible_train_validation_test,
459,1417,neutral,class_38db0bfd27376a1a,article_42f0bec3310ddd8a,eligible_train_validation_test,
460,1666,neutral,class_0b82687e0f9ba20e,article_841a05fd378a2c06,eligible_train_validation_test,
461,1589,neutral,class_932b5d16515c377d,article_de482c7ed5ca67ae,eligible_train_validation_test,
462,1286,positive,class_f579da7757530dfa,article_da4d43f295ce9263,eligible_train_validation_test,
463,146,neutral,class_aee8ee3936cf40e0,article_06de973bb45531d5,eligible_train_validation_test,
464,1777,neutral,class_7624f1e6f1e986ab,article_722b6605796beeb3,eligible_train_validation_test,
465,971,neutral,class_c4ee325ca5442e7d,article_ad3b83575249b68a,eligible_train_validation_test,
466,612,neutral,class_a470a6dc8cd365dc,article_826e27285307a923,eligible_train_validation_test,
467,1053,neutral,class_bad84bd6b9b52554,article_e078af3026edb42c,eligible_train_validation_test,
468,979,neutral,class_842aeca6fade14b2,article_1e5ee5e58c8f490a,eligible_train_validation_test,
469,374,positive,class_89bc041de64456cd,article_eb0652ecd44221b4,eligible_train_validation_test,
470,961,positive,class_da64ae25d169f1f2,article_30eec89ddd9c342e,eligible_train_validation_test,
471,970,positive,class_289f2c3e3fb10927,article_064c3e311ef63912,eligible_train_validation_test,
472,1570,neutral,class_b8eab666fb209d17,article_ab985746c1e7cfc4,eligible_train_validation_test,
473,1324,neutral,class_ecbfeb1bd47e16c6,article_3a8f6d79cd434dc1,eligible_train_validation_test,
474,88,positive,class_d2e366765e7fac1f,article_98144d79af444072,eligible_train_validation_test,
475,192,positive,class_c2f50c973118effd,article_b1585fdb272b3140,eligible_train_validation_test,
476,667,negative,class_52d9b84da3a64d7b,article_e73cb135243c08ab,eligible_train_validation_test,
477,141,positive,class_45655269e6c8f830,article_6e82b8197ce29396,eligible_train_validation_test,
