article_id_left,article_id_right,title_similarity,text_similarity,token_overlap,combined_score,threshold,decision,evidence
478,718,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
174,456,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
456,564,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
456,718,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
174,564,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
174,718,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
564,718,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
481,930,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
930,970,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
863,930,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1386,930,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
380,930,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1387,930,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
481,970,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
481,863,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1386,481,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
380,481,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1387,481,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
863,970,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1386,970,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
380,970,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1387,970,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1386,863,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
380,863,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1387,863,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1386,380,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1386,1387,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1387,380,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
306,422,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
314,422,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
422,894,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1019,422,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
306,314,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
306,894,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1019,306,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
314,894,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1019,314,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1019,894,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1699,81,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1053,1699,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1699,516,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1327,1699,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1699,746,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1699,392,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1186,1699,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1699,733,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1699,398,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1053,81,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
516,81,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1327,81,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
746,81,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
392,81,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1186,81,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
733,81,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
398,81,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1053,516,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1053,1327,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1053,746,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1053,392,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1053,1186,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1053,733,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1053,398,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1327,516,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
516,746,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
392,516,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1186,516,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
516,733,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
398,516,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1327,746,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1327,392,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1186,1327,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1327,733,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1327,398,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
392,746,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1186,746,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
733,746,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
398,746,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1186,392,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
392,733,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
392,398,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1186,733,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1186,398,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
398,733,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
195,492,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
492,540,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
492,900,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1328,492,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
195,540,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
195,900,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1328,195,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
540,900,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1328,540,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1328,900,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1382,1444,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1147,1444,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1444,1669,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1147,1382,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1382,1669,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1147,1669,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1530,890,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1136,1530,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1320,1530,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1530,427,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1436,1530,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1136,890,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1320,890,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
427,890,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1436,890,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1136,1320,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1136,427,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1136,1436,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1320,427,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1320,1436,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1436,427,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
568,984,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1048,984,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1337,984,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1048,568,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1337,568,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1048,1337,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1457,996,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
417,996,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
162,996,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1020,996,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
594,996,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1457,417,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1457,162,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1020,1457,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1457,594,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
162,417,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1020,417,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
417,594,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1020,162,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
162,594,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1020,594,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
743,973,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1017,973,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1017,743,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1338,208,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1338,468,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1338,1413,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
124,1338,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
208,468,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1413,208,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
124,208,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1413,468,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
124,468,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
124,1413,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1036,292,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
292,756,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1036,756,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
716,949,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
716,993,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1787,716,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1733,716,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
949,993,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1787,949,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1733,949,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1787,993,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1733,993,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1733,1787,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
683,807,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1433,35,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1807,514,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
514,939,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
296,514,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
337,514,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1302,514,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1529,514,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1807,939,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1807,296,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1807,337,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1302,1807,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1529,1807,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
296,939,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
337,939,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1302,939,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1529,939,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
296,337,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1302,296,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1529,296,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1302,337,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1529,337,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1302,1529,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1215,372,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1150,1215,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1215,1601,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1150,372,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1601,372,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1150,1601,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1507,734,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1507,217,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1507,1660,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1507,560,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1507,371,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
217,734,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1660,734,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
560,734,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
371,734,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1660,217,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
217,560,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
217,371,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1660,560,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1660,371,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
371,560,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1005,1890,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1890,452,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1890,574,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1890,661,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1253,1890,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1005,452,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1005,574,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1005,661,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1005,1253,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
452,574,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
452,661,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1253,452,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
574,661,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1253,574,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1253,661,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
777,901,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1449,901,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1674,901,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1545,901,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1449,777,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1674,777,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1545,777,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1449,1674,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1449,1545,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1545,1674,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
526,749,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1195,526,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
526,943,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
170,526,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1254,526,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
250,526,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1367,526,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
311,526,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1195,749,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
749,943,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
170,749,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1254,749,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
250,749,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1367,749,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
311,749,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1195,943,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1195,170,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1195,1254,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1195,250,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1195,1367,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1195,311,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
170,943,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1254,943,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
250,943,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1367,943,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
311,943,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1254,170,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
170,250,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1367,170,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
170,311,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1254,250,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1254,1367,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1254,311,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1367,250,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
250,311,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1367,311,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1155,403,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1155,471,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1155,1277,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1155,426,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1155,433,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
403,471,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1277,403,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
403,426,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
403,433,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1277,471,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
426,471,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
433,471,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1277,426,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1277,433,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
426,433,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1480,1849,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1141,1849,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1849,370,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1849,849,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1141,1480,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1480,370,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1480,849,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1141,370,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1141,849,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
370,849,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1263,927,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
366,927,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
289,927,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1263,366,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1263,289,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
289,366,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
244,415,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
244,416,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
415,416,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1878,569,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1159,569,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1159,1878,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1548,1784,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1548,605,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1548,84,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1548,436,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1784,605,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1784,84,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1784,436,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
605,84,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
436,605,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
436,84,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
622,728,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
202,622,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
622,883,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1568,622,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
202,728,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
728,883,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1568,728,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
202,883,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1568,202,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1568,883,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1412,48,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1768,48,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1412,1768,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
